109361,102480,135953,434572,121907,116298,117458,134251,133671,133199,109105,80145,121641,127847,126074,121463,75512,104300,102922,93629,88955,132001,102230,128851,658393,165354,409119,235319,119639,107239,89220,70808,55280,66335,120731,61185,73210,114769,199430,170385,88793,89670,96005,76165,0,435788,77796,81018,77406,82381,112922,111044,134931,129008,95392,93153,210586,102591,90955,121393,112650,92670,80196,155747,109521,130762,61195,106902,94137,235582,59462,126359,349370,100829,63925,70232,58333,111900,56302,132839,124165,68774,219649,133955,89310,51758,107804,158073,109559,114144,459467,106356,116756,58365,68490,86503,130453,121038,111683,97929,94022,119321,111739,128833,133588
491669,483142,517489,194644,392269,499766,499830,515347,514789,514425,493775,462069,503249,509555,507676,502511,460622,485214,484174,478655,408327,382137,486268,512655,409417,361764,209563,321663,394811,489753,413494,455728,439764,449011,394647,426851,454414,497265,341172,359391,418739,471838,484281,419783,435788,0,421084,420348,420774,466093,497572,494582,515621,511238,408406,411483,334236,484981,475899,502011,494856,474324,466480,363927,493733,512704,445511,488364,476873,319904,433814,507407,247634,485067,446235,453072,440571,492474,439594,513191,504009,454142,327493,381431,408852,433890,399402,367025,492159,495478,215189,488312,496568,440091,450018,416381,511185,501096,494877,479469,475348,501961,493289,510833,515430
138287,130802,163487,414794,101783,143248,144514,161409,160883,160397,135053,109763,149639,156269,154260,148595,104388,132324,130514,124125,73341,111211,132444,158721,638751,147332,392517,218471,97631,136471,69936,99662,83940,94471,101707,73807,97254,145025,180580,151157,67681,116628,129501,59761,77796,421084,0,65070,61962,111747,143428,138382,162559,156908,78076,74983,192078,131323,116769,147817,143502,120520,108332,133341,138193,159160,89009,134954,123073,217374,77678,154675,329052,129115,91785,99630,86631,140478,81292,160251,151879,99754,198899,112507,70998,79250,89946,141339,139069,143118,440463,133344,145278,84863,95488,69923,157865,147728,140389,125999,120656,148841,139389,157897,161432
133283,126400,157433,417380,107209,138446,139026,155379,155263,154435,130079,102617,144727,150301,147372,141915,102742,128648,126080,119587,75997,115277,128296,152495,643565,149972,394097,219635,101577,133023,76896,94470,80342,88847,103897,71217,96716,137079,182084,153961,69903,113430,123633,61521,81018,420348,65070,0,61940,104763,136794,135010,156489,150904,80232,76065,196642,126203,116597,142771,135064,115332,106666,137155,134805,153442,87779,128050,119889,215756,74828,148993,333834,126051,86701,96378,82149,132198,82726,155063,145871,96446,204129,115333,71864,77206,93788,142697,133549,137100,443861,128094,138608,83177,91442,70027,151995,143980,135635,119063,115056,143653,133233,152545,155276
134129,127140,160191,418426,105021,141978,140944,158165,158811,156965,134521,103017,145429,151875,151462,146395,101862,129824,126478,119983,73905,114975,129094,154167,642575,148164,393981,220819,100201,132577,73052,96978,79992,91349,103877,72319,98522,139157,181378,154441,68907,116248,126165,63463,77406,420774,61962,61940,0,106653,138762,136040,158923,154624,79480,75709,196154,128507,118653,145337,138234,115882,107808,135427,137151,155438,88919,130290,121059,214420,73116,151555,333358,126575,88881,99016,81465,136118,80226,155455,149925,95914,201913,115309,73196,76198,91286,142083,136705,139240,443855,130288,140924,82605,93448,71419,153305,144022,137741,123541,115842,146163,134637,154417,158592
63640,56203,89184,464753,154094,71155,71031,87054,86226,86090,62450,40450,75426,80572,77849,74252,48031,57369,56187,47700,124012,166350,58001,82724,689032,196697,441734,266348,148870,62582,119601,52385,77695,61904,152968,91574,56231,68938,229609,201704,115620,42385,54586,107958,82381,466093,111747,104763,106653,0,67341,64303,88146,82231,126259,122392,242513,57012,45818,73954,66179,45843,38107,185762,63986,83851,68410,59611,47458,263697,89943,79482,382269,56252,67268,53067,77510,63427,82359,86476,76804,52215,249864,165350,123319,82897,142347,189836,63772,68251,491280,59053,67869,75856,63981,116288,83780,73815,66826,52502,47337,73798,63572,82368,87111
28009,39896,40733,496232,187731,20806,22216,38589,38175,37583,29369,72089,25421,33355,31158,25383,79182,35164,39584,51095,157103,201151,33226,34189,721615,228978,471989,295945,182969,29137,151788,85554,111806,94875,185939,125439,85222,19965,262796,232117,146153,62062,38517,139205,112922,497572,143428,136794,138762,67341,0,18828,38867,34636,161800,154849,276572,39051,54647,24501,22054,54588,69830,221723,23187,35622,100517,32292,49895,294600,121062,31539,416810,37647,100039,85062,108103,24538,110836,37209,28647,86398,283393,198625,155342,116336,173766,222875,25961,20020,524841,34480,21204,106297,93438,147957,35209,25030,21983,43865,50598,25059,24627,33219,38616
23277,36162,46545,491666,183293,26426,28252,44017,43525,43069,24579,67437,30265,38007,36168,29983,74824,30382,35238,46837,153487,197651,30600,41015,717195,224286,468517,292757,179669,24869,149242,81702,107916,92557,181533,121263,80094,26369,259614,228413,143047,57624,34825,137009,111044,494582,138382,135010,136040,64303,18828,0,44319,40374,157896,151907,271944,33239,48669,30375,24094,50038,65960,216829,21865,40864,96907,30142,45895,290712,117654,37017,413026,35855,96747,81450,105417,20710,105906,42561,34951,82432,278953,193657,150776,112630,169746,218469,21227,25184,520675,32298,26494,103273,88896,143033,41089,29636,22885,38963,45340,31309,21161,39783,44694
46162,57193,7636,515259,207280,34409,34137,8976,8876,11070,47084,90614,27904,18476,21799,29194,98311,54359,57309,69368,177098,221488,53575,14794,741906,247933,492792,315988,201798,48476,171997,105451,130077,114868,205334,143314,103595,37118,282995,251592,164802,78799,59426,158820,134931,515621,162559,156489,158923,88146,38867,44319,0,15735,180395,175090,295921,57684,72884,28320,39537,72783,89623,241722,42760,13039,121750,51079,69654,313105,140919,19056,436341,56410,119540,105101,128548,43835,128815,9892,23516,106867,304024,217686,175385,136961,195565,243318,43942,38687,543680,52511,36013,126128,111709,165398,15376,30443,40406,65342,72109,29460,43178,16264,8715
41583,52948,17485,510032,201685,29682,29048,14791,15273,12901,41691,85239,22575,13207,15494,24087,94190,48914,52122,64321,172027,215915,47670,12689,736697,243040,487967,310611,195883,44003,166772,100224,124610,108695,199613,137755,99816,30355,277904,244917,160537,74166,54369,153073,129008,511238,156908,150904,154624,82231,34636,40374,15735,0,175368,169145,290944,52161,68257,23641,34654,67988,84194,237517,37803,11568,115593,46576,64307,307708,134160,14411,431352,51209,114533,99664,123487,38906,124730,14607,18025,99810,297611,212111,168340,130266,188652,235449,38597,34160,537843,45242,30314,120995,106822,160653,12665,24846,36187,59785,65104,23975,38291,10465,14794
155947,148750,181307,403750,89309,161640,162772,179477,179115,178129,155309,124965,166981,175051,172492,166351,120780,149872,148330,138603,69457,100459,150288,177133,629377,137188,382473,204939,86345,153021,70214,113810,96210,110493,87705,90053,114866,161535,170006,138447,76279,132962,146715,79759,95392,408406,78076,80232,79480,126259,161800,157896,180395,175368,0,68993,183208,148561,135265,164687,160004,135790,126626,121255,156693,177338,104587,152754,140755,202986,92256,172071,320856,147287,105977,115002,101059,156578,100140,178269,170573,116322,189543,101201,68016,95332,76334,129999,158051,161592,430245,150632,161318,103795,110996,74791,176929,166340,160241,144137,138846,167471,156899,175465,180158
150888,145181,176574,405939,95418,156121,156979,174506,173444,172948,151506,122848,162516,168064,166175,160900,118889,144995,142735,137712,64918,104666,145583,170360,630184,137857,381406,209272,90078,149614,68567,112269,96533,106650,90846,89800,115019,155028,171271,141740,74202,131247,141242,77096,93153,411483,74983,76065,75709,122392,154849,151907,175090,169145,68993,0,182333,143242,134810,161130,154593,134183,121799,123338,150664,170725,103006,147297,135808,206363,92057,166130,321609,144618,102684,112633,99942,151331,97005,172048,164996,113127,189668,106186,68369,93739,81757,130260,151586,154401,436128,148065,157075,99124,108171,73680,170214,160367,153016,138670,134153,162052,151580,169146,174693
269817,262396,297065,328628,169313,277778,278588,294997,294693,293403,269593,240161,281495,289093,286394,281645,235276,264460,263038,256189,185191,154537,264818,290383,552753,137720,306813,130399,167685,269525,188402,229276,213266,221651,171965,208045,230488,275155,116582,136377,193135,247636,263221,195229,210586,334236,192078,196642,196154,242513,276572,271944,295921,290944,183208,182333,0,261277,252041,280633,272996,252530,241650,143045,271823,291798,218531,266512,253065,133882,208094,286735,240902,262387,221987,229364,216253,272680,214764,293339,285861,229260,108953,157721,187158,211844,173926,143839,272593,275116,357609,268000,277722,217279,226264,193821,291447,282230,272759,258791,252906,281575,271491,290289,295560
30580,25403,59610,482811,171594,40919,40353,57252,57566,55832,32404,56672,43698,50654,47831,43694,66797,27251,26209,37310,142046,185134,27573,54510,709124,215559,459272,282618,168638,31552,138977,71623,100371,83748,172584,110448,72459,38296,250539,220894,135462,46219,26506,128240,102591,484981,131323,126203,128507,57012,39051,33239,57684,52161,148561,143242,261277,0,41326,44092,35511,40563,58505,208158,34652,54291,89132,30053,35768,280625,107455,50678,401899,26560,87090,73139,94686,34627,98191,55578,47654,71643,268540,184002,139259,102279,158985,207802,35326,37693,511842,29965,40055,94860,80369,133638,54790,43999,35604,31124,37247,44982,33366,53238,57647
46034,37219,73300,472415,162760,51329,54437,72604,72258,71474,46808,48050,58330,66124,64883,59274,54231,41793,40693,32370,132548,177338,44391,69686,697438,206127,450174,274746,158770,46592,129713,62661,89957,72474,162294,100232,59817,54916,238471,208496,124894,36757,40212,116588,90955,475899,116769,116597,118653,45818,54647,48669,72884,68257,135265,134810,252041,41326,0,59234,53717,30523,45299,196512,49434,69739,77018,45873,33288,270075,99105,65834,391963,40750,76286,62855,84638,50693,85555,71258,60404,60941,258880,175334,131805,90697,149227,198340,49202,54873,499216,44595,56011,84386,72467,124970,70564,58929,51466,37904,32205,59564,50088,69560,73025
33440,43985,29328,501001,191522,22123,20727,27160,27036,26170,31888,76808,14870,21776,19663,14302,82999,40469,41209,54730,163540,206402,39485,26018,726900,234657,479568,301250,186192,33136,158123,91211,115723,100894,192210,128872,89721,21392,267931,237464,150912,63337,44692,143880,121393,502011,147817,142771,145337,73954,24501,30375,28320,23641,164687,161130,280633,44092,59234,0,24727,57595,75265,224806,28906,24167,106296,36897,54500,298383,123285,19590,422769,41082,105622,89173,113904,29673,113703,24902,18244,92211,288770,203330,159819,120831,180407,228138,30620,24743,530778,38409,22073,111760,96943,152678,27154,16587,26986,48938,55989,16630,29202,24020,27791
27415,36930,40751,493324,183587,23218,23152,37373,37837,36455,25979,69889,26531,32797,30784,25659,75854,33206,34410,47225,155661,199337,32448,35683,720677,226626,471809,294497,179259,26203,151440,84192,109820,92875,184211,120085,82220,18939,260706,231221,144187,56792,36755,137437,112650,494856,143502,135064,138234,66179,22054,24094,39537,34654,160004,154593,272996,35511,53717,24727,0,47598,68334,218157,21397,34760,99225,30920,46473,291156,116560,30233,414968,35001,97539,82672,106741,22204,109922,35515,29621,84096,280131,195501,153268,114882,170244,218537,24093,22094,522301,33786,22252,104687,92124,143945,36947,26118,18815,43101,49934,26819,23423,34231,39748
46685,39760,74147,474500,162735,55874,56400,72113,70793,71217,48273,46739,60107,65615,64148,58255,53032,43012,37676,32835,132331,177079,43388,70043,699629,204874,450059,274279,158517,45813,130668,63112,88998,72337,162983,97675,59848,53269,239556,208505,124781,36604,39587,117573,92670,474324,120520,115332,115882,45843,54588,50038,72783,67988,135790,134183,252530,40563,30523,57595,47598,0,46136,195725,50305,68206,78405,43652,30705,269410,96522,64229,391454,38915,74353,61728,86015,49608,87548,70423,62633,61338,260399,172027,129224,92392,148102,198889,50727,53888,501005,44722,55356,82817,70546,123739,70629,59916,52557,36539,31256,60019,50519,68577,73222
64779,57082,89591,461820,149767,73024,72602,88065,87163,86747,63489,38573,76485,81537,79264,74351,43558,58100,56948,48697,123795,164221,59950,84655,688065,196064,437481,264523,145915,61519,118714,51476,80384,64511,151249,89549,50664,69381,227468,199465,114647,43066,54339,106657,80196,466480,108332,106666,107808,38107,69830,65960,89623,84194,126626,121799,241650,58505,45299,75265,68334,46136,0,184093,64611,83896,65009,59762,48869,259440,86292,80031,380088,55069,63115,51468,75691,64692,78038,86649,78693,52076,250575,165193,121250,80708,138386,188945,67227,69456,489743,61904,72958,73343,60504,113975,86443,76430,69081,53421,49776,75597,68511,85303,88758
215378,208107,242924,363493,101812,223871,223825,240736,240258,239026,215158,183962,227374,234816,232681,226522,179527,208311,207399,200294,124996,92140,210369,238536,588284,95301,339734,167598,106762,213224,127415,174825,156277,168722,107206,147458,174293,218782,131363,100016,130820,190129,206294,136536,155747,363927,133341,137155,135427,185762,221723,216829,241722,237517,121255,123338,143045,208158,196512,224806,218157,195725,184093,0,217498,237525,159532,210809,198960,162041,147971,232706,279007,206438,165774,174737,157480,214525,156131,237480,230352,173619,147340,95256,125753,152247,111461,88022,216982,219679,392250,212331,221875,160840,168903,130832,238278,227091,218636,203160,198031,226104,218118,236508,241035
24054,34019,44266,492627,182870,23739,23151,42126,42190,40924,23410,66006,29190,35262,33269,28904,75343,30231,35551,46034,152242,195694,30577,38886,717068,223087,469010,293060,178150,24626,148411,82733,106233,92514,182402,119736,81335,23708,258305,228724,143110,56065,34428,135204,109521,493733,138193,134805,137151,63986,23187,21865,42760,37803,156693,150664,271823,34652,49434,28906,21397,50305,64611,217498,0,38225,97838,26927,46950,290423,116915,34410,413077,32846,94412,81215,105590,22009,106475,40776,33332,82675,278114,193842,151641,112551,171877,218720,21006,21709,519660,31153,25369,104054,88283,144238,39618,29401,21444,42176,47371,28658,19966,38074,41467
42005,54120,14137,511510,202203,32050,30390,11475,12199,10551,41225,86671,25055,10837,13944,24769,92678,49896,52760,64653,173227,217795,50400,10567,737435,244274,489041,311209,196287,43381,168272,101410,126466,111483,202051,137547,100878,31515,278738,246817,161473,71970,54963,154649,130762,512704,159160,153442,155438,83851,35622,40864,13039,11568,177338,170725,291798,54291,69739,24167,34760,68206,83896,237525,38225,0,116405,47554,64873,309468,135172,15309,432568,51961,114943,100666,123981,38922,125756,10745,19189,102310,299337,213879,171014,131320,190932,238603,40157,35134,539615,48474,31572,122855,108108,161485,11017,26054,36753,61523,66570,25639,40113,11327,12124
95230,88131,122012,443837,130400,102545,102843,120162,118816,118264,94224,67802,108220,113036,111407,104906,61405,89159,86869,82344,102298,142600,89931,117020,666580,174847,418676,243720,126344,94050,96537,56963,58249,50052,127278,70426,56521,100666,205795,176698,93154,72843,87572,86320,61195,445511,89009,87779,88919,68410,100517,96907,121750,115593,104587,103006,218531,89132,77018,106296,99225,78405,65009,159532,97838,116405,0,90163,80906,239699,65705,112842,360577,86048,48854,53009,52498,96073,60273,118682,110558,55675,227090,141914,98883,60671,119229,166894,96928,100823,471078,92289,102385,52930,54135,95596,116980,106899,98698,83312,78467,105628,99060,114894,121233
27015,30796,53137,488100,177361,34074,34432,51263,50529,49831,25123,61163,38381,45039,41998,35473,71084,25122,30840,39761,147887,191419,24436,48277,712803,218968,465093,289207,171729,25303,142934,76274,101264,86621,177921,116955,75620,32159,253944,222875,137783,51852,29163,133091,106902,488364,134954,128050,130290,59611,32292,30142,51079,46576,152754,147297,266512,30053,45873,36897,30920,43652,59762,210809,26927,47554,90163,0,39469,284844,112702,43161,406484,30553,90275,76238,100153,28188,101104,49121,41033,77738,273747,188089,146098,107776,165194,213275,28663,31290,515361,26414,34090,98911,85084,138309,48259,38684,30501,36485,40898,37601,27969,47215,51030
45254,37111,71234,476905,164230,51763,51985,67438,68656,66660,43874,52458,56264,61694,59109,55204,55867,38943,35577,29098,136016,179196,39691,66540,700986,208133,453480,277480,161132,40852,132469,65747,91413,75892,166118,102086,63787,48564,241377,212418,126310,39057,37964,121344,94137,476873,123073,119889,121059,47458,49895,45895,69654,64307,140755,135808,253065,35768,33288,54500,46473,30705,48869,198960,46950,64873,80906,39469,0,272075,100135,59834,395309,36428,78508,64517,89652,46189,91665,66190,58198,64651,263468,175806,134179,94427,151639,201270,46776,50135,504200,40183,51321,86744,73587,127966,66182,56707,48436,34124,30257,56954,46082,64584,69527
287329,280814,313253,316672,188859,295774,295734,311779,310731,310621,287985,258377,299381,306221,304348,298295,254690,282212,280436,272519,206935,176605,283492,310157,541227,161396,289699,120643,190263,284719,209284,251094,238910,245475,187409,226525,251150,293605,139212,159893,211897,268858,280441,215001,235582,319904,217374,215756,214420,263697,294600,290712,313105,307708,202986,206363,133882,280625,270075,298383,291156,269410,259440,162041,290423,309468,239699,284844,272075,0,228186,303987,222770,280481,241459,250990,236693,289056,233952,309995,301511,251306,127135,178135,208048,228262,195340,160677,291137,293828,344565,283792,295844,237149,248006,214271,308781,299374,291963,276807,271934,299767,290323,308643,312670
114903,108838,140755,429674,115601,121606,121576,137919,138367,136233,114755,87355,126349,132547,129636,123297,80162,110930,109328,98341,89955,129841,110770,136181,655421,161554,406849,231027,115259,112703,86594,76414,62888,71333,117087,57443,79356,119895,195680,167757,82243,89388,107047,72405,59462,433814,77678,74828,73116,89943,121062,117654,140919,134160,92256,92057,208094,107455,99105,123285,116560,96522,86292,147971,116915,135172,65705,112702,100135,228186,0,131199,347766,104987,66961,76578,58305,116076,58546,136689,128421,76472,217881,129965,85096,55608,105774,151545,117805,121940,457279,111390,121982,63875,71636,86017,137255,126244,118875,104997,98466,125895,117765,134365,139348
37978,49971,19786,506735,197714,27113,25645,17612,17506,16278,37952,81932,19520,12352,12859,20842,89445,45719,48821,60086,169686,213062,46115,16116,732958,240023,484862,308448,192168,37904,164803,97053,121497,106614,198250,134238,95547,28056,273761,243698,156662,70893,51064,150042,126359,507407,154675,148993,151555,79482,31539,37017,19056,14411,172071,166130,286735,50678,65834,19590,30233,64229,80031,232706,34410,15309,112842,43161,59834,303987,131199,0,428395,47750,111290,95915,119366,34513,121681,16486,13898,97493,295142,209470,165545,127249,186417,233646,35912,31411,534840,44865,28369,118708,103715,157258,17112,22421,32458,56502,63021,20314,34940,13654,18761
409449,400306,437047,241044,300207,417198,418598,436003,435395,435829,409209,381323,423099,428931,427006,422061,375354,405308,402920,394393,319065,286765,405340,433161,465825,272552,209241,226019,302825,408337,325600,369528,354416,364867,303501,343557,368390,417169,249034,268537,327445,387304,402981,335179,349370,247634,329052,333834,333358,382269,416810,413026,436341,431352,320856,321609,240902,401899,391963,422769,414968,391454,380088,279007,413077,432568,360577,406484,395309,222770,347766,428395,0,402607,360189,373236,353911,412292,354270,434521,425807,371378,232611,293311,320848,349232,313924,275497,413627,416098,270673,405904,419060,356705,366108,329873,433357,422988,415493,399251,394216,424129,412059,431149,436840
32884,25589,56844,483987,172414,39797,39551,55436,54774,54436,31586,56756,43094,49956,47849,43144,63919,27823,24561,35240,144396,186902,28023,53734,709640,216957,460194,285582,170016,29792,138325,72741,99297,81902,173548,108344,70363,36590,248031,216478,134750,47487,23018,128454,100829,485067,129115,126051,126575,56252,37647,35855,56410,51209,147287,144618,262387,26560,40750,41082,35001,38915,55069,206438,32846,51961,86048,30553,36428,280481,104987,47750,402607,0,86202,73095,96576,35129,98867,53890,45776,72707,269056,184026,143095,101951,161873,208708,34636,37811,511154,29343,41269,95198,80961,136048,53114,44277,35850,33342,39007,42920,34458,51784,55759
93336,86995,119796,443299,133048,99753,101171,117742,118290,118174,93968,64842,105024,111612,110655,104574,59637,89381,85887,76920,102310,144734,90319,115336,670952,177011,421062,246720,127202,92122,100485,52415,59507,47456,129622,70214,53899,100264,208301,180830,97212,71665,85782,89582,63925,446235,91785,86701,88881,67268,100039,96747,119540,114533,105977,102684,221987,87090,76286,105622,97539,74353,63115,165774,94412,114943,48854,90275,78508,241459,66961,111290,360189,86202,0,52889,54772,94739,61465,115904,108292,55173,232118,144358,102701,59657,120647,170988,95762,98147,472008,90573,101167,54924,50879,96312,116420,105025,98216,82294,77795,106080,95434,114472,118999
80511,71958,104717,453748,141541,85846,86228,102891,102007,101045,76545,49841,91397,96939,95276,89163,45450,73422,71512,63927,112967,155433,74236,101133,679277,185722,427759,254921,136757,78035,109818,41270,66448,52233,140339,79457,41032,84503,218300,189977,105925,58938,71793,98739,70232,453072,99630,96378,99016,53067,85062,81450,105101,99664,115002,112633,229364,73139,62855,89173,82672,61728,51468,174737,81215,100666,53009,76238,64517,250990,76578,95915,373236,73095,52889,0,65039,79834,68602,101677,93445,40404,237751,153397,109676,71670,129846,179583,82037,85682,482063,76556,86930,62013,51958,105345,101313,91764,83053,69287,62866,89819,82315,98627,102940
101444,97231,130162,438341,126728,108661,109477,127270,127230,126206,102092,72198,113984,121724,119631,114766,70413,97183,97291,88722,96914,137778,99133,123544,662844,171441,414468,240724,123116,101952,94991,64171,53177,57508,125666,66752,63329,108784,202589,174074,89664,81221,94860,82962,58333,440571,86631,82149,81465,77510,108103,105417,128548,123487,101059,99942,216253,94686,84638,113904,106741,86015,75691,157480,105590,123981,52498,100153,89652,236693,58305,119366,353911,96576,54772,65039,0,103885,53239,126920,117780,63215,221686,136108,95501,54845,113565,163082,104740,108817,464780,99245,109561,51030,59639,91156,124654,114003,106890,90264,85809,113136,105110,123968,126413
25721,35704,44111,491710,182677,26008,25962,42425,41959,41133,22591,66495,30529,36475,34028,28869,74172,28710,34420,47279,153875,197673,30380,39923,716397,223350,469013,293375,176631,24429,148818,81380,107678,91007,181677,119139,80572,24259,258388,229787,142967,55428,34625,137237,111900,492474,140478,132198,136118,63427,24538,20710,43835,38906,156578,151331,272680,34627,50693,29673,22204,49608,64692,214525,22009,38922,96073,28188,46189,289056,116076,34513,412292,35129,94739,79834,103885,0,106976,41183,32281,81698,280021,193083,149918,111380,169828,218283,20657,24442,520319,31356,25116,103987,91440,142427,40911,30078,22077,39339,46476,29173,21919,39173,43624
105451,96702,130795,439588,124785,111458,110782,128265,128169,126555,105017,76199,114867,122785,121202,115661,73122,102226,98176,90609,97905,135599,99568,125871,661231,171096,416747,238585,122859,103751,92664,70172,53934,64801,123749,65015,68722,110445,201586,173243,85901,84576,96987,79757,56302,439594,81292,82726,80226,82359,110836,105906,128815,124730,100140,97005,214764,98191,85555,113703,109922,87548,78038,156131,106475,125756,60273,101104,91665,233952,58546,121681,354270,98867,61465,68602,53239,106976,0,126761,119895,69462,222381,135849,94522,54394,111772,162957,107477,110412,463743,100962,111544,57945,65888,88413,126911,116130,110247,94453,88698,116893,108637,124929,127912
44762,55441,11436,512079,204034,32513,32331,9658,8698,8106,44512,88534,25608,15646,19133,24830,94409,51997,54039,66730,174222,219262,51725,12182,739280,245439,491352,313562,198402,46548,169769,102833,128737,113544,203188,139740,101303,33760,279599,249992,163390,75865,57874,156176,132839,513191,160251,155063,155455,86476,37209,42561,9892,14607,178269,172048,293339,55578,71258,24902,35515,70423,86649,237480,40776,10745,118682,49121,66190,309995,136689,16486,434521,53890,115904,101677,126920,41183,126761,0,20170,102827,300116,214952,171953,133607,192003,239774,42776,36503,542090,50475,34103,122658,108791,163554,12120,27453,38814,62282,69835,28196,40912,13506,11507
36420,46887,20544,504227,195240,23277,23877,21514,21250,20540,35134,80160,18310,14844,12825,18614,87131,42851,46093,56920,167030,210922,43269,20288,731530,236923,483186,306454,191466,36906,161291,93949,119987,104008,195422,131486,93871,24952,271043,241108,155252,69025,49210,148236,124165,504009,151879,145871,149925,76804,28647,34951,23516,18025,170573,164996,285861,47654,60404,18244,29621,62633,78693,230352,33332,19189,110558,41033,58198,301511,128421,13898,425807,45776,108292,93445,117780,32281,119895,20170,0,94141,291832,205726,162961,123813,183633,230364,32674,29897,533458,41933,25697,116044,102387,155930,19964,19189,30192,54478,60367,17838,32752,18516,22565
79339,72410,106831,452510,142329,87186,87960,104699,104531,103667,79947,50105,91893,98277,96146,91437,45024,73948,71752,65635,111149,153623,76452,100919,680071,184402,430769,253337,136111,78863,107544,40192,66788,51499,137747,76481,41660,86421,217238,188481,104121,58912,71375,97111,68774,454142,99754,96446,95914,52215,86398,82432,106867,99810,116322,113127,229260,71643,60941,92211,84096,61338,52076,173619,82675,102310,55675,77738,64651,251306,76472,97493,371378,72707,55173,40404,63215,81698,69462,102827,94141,0,233469,148605,103162,62832,121558,170545,82471,86114,477959,76882,86884,60847,48944,104949,100687,90952,82481,66521,63130,92479,81753,100187,104708
277314,269627,303134,321531,174258,282861,284409,302174,301602,300374,275974,248556,289102,295826,293697,288120,243609,272719,268769,263280,190814,162436,273183,297856,549664,142007,298410,126298,175872,276070,191851,237137,219959,231940,173846,214688,240807,283106,119355,140156,199794,256145,267338,203056,219649,327493,198899,204129,201913,249864,283393,278953,304024,297611,189543,189668,108953,268540,258880,288770,280131,260399,250575,147340,278114,299337,227090,273747,263468,127135,217881,295142,232611,269056,232118,237751,221686,280021,222381,300116,291832,233469,0,160488,190115,215897,177467,142648,279584,282487,350640,273719,284057,226590,236449,197610,297620,286819,279918,264892,260595,288470,279688,297014,302563
191574,184759,218044,379217,87314,198903,199163,216672,216958,216058,191214,161144,204132,210654,208355,203258,158115,185951,182745,177164,104678,75322,184875,213524,601690,110429,358842,181648,88180,190122,106861,152015,136063,147190,84826,127464,155059,198038,145187,115436,112386,170235,183014,115016,133955,381431,112507,115333,115309,165350,198625,193657,217686,212111,101201,106186,157721,184002,175334,203330,195501,172027,165193,95256,193842,213879,141914,188089,175806,178135,129965,209470,293311,184026,144358,153397,136108,193083,135849,214952,205726,148605,160488,0,101225,128427,89207,100072,195036,196663,405712,188093,198515,140202,148121,113290,213818,202565,195526,179490,174733,203328,194334,212406,216771
147505,142768,175353,406542,94071,155584,156334,173287,172813,171719,147725,118565,159731,166505,164548,159251,115118,143136,142390,135495,63571,105393,143012,169431,630837,139720,382275,209903,91277,146877,63890,110390,92368,103891,94971,80745,110538,154831,172092,141813,69673,129486,139787,73453,89310,408852,70998,71864,73196,123319,155342,150776,175385,168340,68016,68369,187158,139259,131805,159819,153268,129224,121250,125753,151641,171014,98883,146098,134179,208048,85096,165545,320848,143095,102701,109676,95501,149918,94522,171953,162961,103162,190115,101225,0,83514,74244,123445,150837,154470,433161,143186,155986,95101,106370,70523,169463,160432,153357,136657,131856,160117,150325,168871,172312
108905,102880,136917,432256,121205,116736,117626,134485,134675,133431,109699,79751,120571,128269,126572,120663,75964,105278,102876,95507,90831,130475,105514,131841,657151,163660,409675,232691,114897,108553,88852,70506,53454,63119,118753,59725,70202,115579,197452,166597,83421,87960,101441,76437,51758,433890,79250,77206,76198,82897,116336,112630,136961,130266,95332,93739,211844,102279,90697,120831,114882,92392,80708,152247,112551,131320,60671,107776,94427,228262,55608,127249,349232,101951,59657,71670,54845,111380,54394,133607,123813,62832,215897,128427,83514,0,104236,150861,111891,115028,460475,105140,115916,54591,63838,84855,130869,121294,113099,98729,93438,122617,111419,130143,134564
168021,159986,195725,394710,81647,174848,176466,193497,192605,191739,168049,138881,179505,187729,185648,178537,134024,162938,159342,153027,77877,93663,162762,188515,621889,128834,374093,198411,81023,165993,81454,128416,110784,117879,78157,102775,128204,174325,160300,129661,87047,146328,158895,89025,107804,399402,89946,93788,91286,142347,173766,169746,195565,188652,76334,81757,173926,158985,149227,180407,170244,148102,138386,111461,171877,190932,119229,165194,151639,195340,105774,186417,313924,161873,120647,129846,113565,169828,111772,192003,183633,121558,177467,89207,74244,104236,0,116881,170903,173774,422567,163986,174532,114915,124830,88143,189399,177708,171371,154477,151664,180397,170019,189195,193184
214352,208987,243058,364249,112570,224203,224393,240896,240346,239962,215100,187600,227644,235250,232437,227216,182353,211361,209399,202240,129098,101224,211569,237294,585124,95043,337770,167368,113634,214030,130195,178059,163105,171976,112824,153776,179671,222190,129153,98716,138078,195853,207910,141422,158073,367025,141339,142697,142083,189836,222875,218469,243318,235449,129999,130260,143839,207802,198340,228138,218537,198889,188945,88022,218720,238603,166894,213275,201270,160677,151545,233646,275497,208708,170988,179583,163082,218283,162957,239774,230364,170545,142648,100072,123445,150861,116881,0,218670,221787,394134,212387,223051,164066,173459,137986,237112,227353,219060,203264,199269,228172,217454,236544,241085
